Programme;Station;datetime;cost;profit;order_sum;male in %;new customer in %;vis
1287;26;2020-01-14 18:28:00;8.0;-0.015383077708768322;0.0003337221408517432;85.90151517077847;43.19990361941014;9
521;33;2020-01-14 18:28:00;10.0;-0.01900438588534608;0.0004122831895736516;75.41365784109189;26.460671080473062;18
873;11;2020-01-14 18:30:00;12.0;-0.07533036173863748;0.001634224962422502;91.65131885730024;50.377015277027084;18
1117;21;2020-01-14 18:31:00;12.0;-0.0008975356009972084;0.00032295394493319604;12.141704916522777;53.76693005071229;18
1251;36;2020-01-14 18:32:00;30.0;0.0;0.0;20.390847933155452;54.3435775401328;90
1486;15;2020-01-14 18:35:00;9.0;0.5482199249436916;0.01397987365372175;57.251210138915056;73.79288762826296;45
899;14;2020-01-14 18:36:00;15.0;1.1580134808856624;0.023201087163443216;57.101505898076155;73.33278212304866;99
836;0;2020-01-14 18:37:00;33.0;2.8548563643609453;0.06902867333552974;99.81159310654758;44.721855833169926;272
193;1;2020-01-14 18:39:00;15.0;0.06928536191571963;0.0015218173161044353;98.43985525997738;70.39025445207513;208
1226;25;2020-01-14 18:50:00;8.0;-0.0021909516227030666;0.0006029019065675388;37.370039170187184;67.22131353991095;27
533;45;2020-01-14 18:51:00;27.0;0.2840142720858741;0.017630191638260455;9.10550653697374;23.51312243471427;99
983;6;2020-01-14 18:53:00;12.0;0.05444637675578266;0.0017057036893310996;10.834580681660244;66.57889680472137;27
828;9;2020-01-14 18:58:00;12.0;1.7597589038573793;0.04838292254907447;0.5450344896379633;19.72321989409339;9
351;31;2020-01-14 19:11:00;19.0;5.671364645606012e-05;8.376470470684775e-06;76.23993676206737;18.09400065076956;190
482;18;2020-01-14 19:14:00;12.0;-1.1994547157476678;0.02859541598112301;46.480944389097004;7.440913754548546;99
614;10;2020-01-14 19:17:00;12.0;6.9950669297600845;0.1703373225518244;47.35344045116844;61.197656478838525;117
555;27;2020-01-14 19:21:00;12.0;0.6699499521386155;0.00928463695167965;82.43351315859394;51.32116609716914;99
263;26;2020-01-14 19:23:00;8.0;0.13397191915095663;0.008799723409560643;19.900670259003796;63.35788336047028;45
197;1;2020-01-14 19:25:00;15.0;0.6558674994212633;0.02765238414213659;18.80152599959679;28.39519998436046;45
29;46;2020-01-14 19:25:00;5.0;0.21366566508592474;0.009008473592844018;12.255168278848894;0.0;18
1300;32;2020-01-14 19:25:00;5.0;0.21575275338957248;0.009096468450893775;54.127129742598555;71.32520586646235;18
705;7;2020-01-14 19:28:00;51.0;3.682650494585424;0.04225723693897929;75.6674140215766;71.74430635565616;117
873;11;2020-01-14 19:28:00;12.0;0.9044898233276693;0.010378731522160265;33.9767155761185;57.702269436555454;27
639;35;2020-01-14 19:30:00;12.0;0.29943152738799134;0.006081170255989876;67.97215099931813;44.50139249951235;18
1117;21;2020-01-14 19:31:00;12.0;0.0;0.0;5.6414046338647434;28.904927260491483;9
677;44;2020-01-14 19:37:00;28.0;1.2153171057623013;0.03711869001616857;35.9421478449631;24.059623999205;99
1171;39;2020-01-14 19:38:00;0.0;0.001015533261650317;3.10168137694915e-05;15.241038149862495;8.74794284562666;0
716;25;2020-01-14 19:41:00;8.0;-4.355046598579257;0.0373529454440222;95.24798963462399;0.2817530355536739;54
983;6;2020-01-14 19:42:00;12.0;0.5257875707748426;0.05437816004697917;5.419188681001286;0.0;81
338;31;2020-01-14 19:42:00;19.0;0.8298625029239011;0.08582628899819891;38.27833031555925;29.896853835947873;127
147;45;2020-01-14 19:58:00;36.0;0.500556989273038;0.0035853613966448524;72.80968143889783;8.775711599204879;136
90;10;2020-01-14 20:09:00;24.0;1.5725644485911365;0.01762393608109359;50.66754088755182;46.97383443771176;99
668;33;2020-01-14 20:09:00;29.0;1.8585342164684973;0.020828836786251363;3.1895477361363;0.0;127
1489;25;2020-01-14 20:10:00;8.0;0.7128523253296676;0.008492306562958333;87.19407107050228;15.980218512887674;18
1424;31;2020-01-14 20:10:00;29.0;2.487394710674521;0.0296326709972646;45.14132669380425;53.45001680983776;72
474;1;2020-01-14 20:12:00;18.0;0.0;0.0;48.49979933489973;0.007573107278687985;36
1141;27;2020-01-14 20:12:00;18.0;0.0;0.0;99.82068347379712;0.0;36
56;36;2020-01-14 20:12:00;42.0;0.0;0.0;17.39509602752317;61.125129890471186;81
925;26;2020-01-14 20:13:00;8.0;0.0;0.0;87.67357451563363;61.484937593394534;81
62;40;2020-01-14 20:27:00;28.0;-0.6137924385759609;0.009760291236661464;60.27681156625205;70.05204935978787;317
639;35;2020-01-14 20:30:00;14.0;-0.12356881241282458;0.012693795697680406;13.612999986653406;26.305912453195695;90
29;46;2020-01-14 20:35:00;5.0;2.4896628832885552;0.01874984741488719;3.232740356413266;39.65637357331819;72
519;34;2020-01-14 20:35:00;5.0;2.4036563473204056;0.018102125413281996;41.30951340628464;60.90871865089882;72
682;25;2020-01-14 20:44:00;8.0;-1.4829170181168274;0.059306460223037816;84.52868497278119;10.346523336655007;399
1503;16;2020-01-14 20:51:00;257.0;3.064823168827833;0.11064528858745692;71.44024715447695;8.592091442463897;108
1439;45;2020-01-14 20:54:00;72.0;0.0;0.0;69.92348139890609;52.27820317925119;54
1195;8;2020-01-14 20:56:00;20.0;0.0;0.0;71.25629706002044;53.43546985347858;45
1265;41;2020-01-14 20:57:00;39.0;0.16891438967560812;0.0008425213845642123;98.85576845238748;10.40797308709956;81
1379;18;2020-01-14 20:58:00;15.0;0.17126988267679819;0.0008542702546782696;44.35555689499516;45.63155293476687;45
53;26;2020-01-14 20:59:00;8.0;0.8677551975289458;0.0030320002851987617;62.746334336721546;68.24438504231887;27
83;21;2020-01-14 21:02:00;15.0;-0.06902368001276048;0.0338128511956756;10.49697842183427;55.31888333631635;45
667;32;2020-01-14 21:09:00;24.0;0.0;0.0;54.348859454125254;40.268230064179384;217
682;25;2020-01-14 21:16:00;8.0;0.0;0.0;30.65087509654353;0.0;499
639;35;2020-01-14 21:25:00;14.0;0.0;0.0;89.20891768271157;76.41759996657518;36
775;14;2020-01-14 21:26:00;62.0;0.0;0.0;4.9135087428565765;54.15005580093978;154
83;21;2020-01-14 21:31:00;15.0;-0.37448181007142245;0.06211932214147357;67.66528885553853;56.94818850721873;27
29;46;2020-01-14 21:35:00;5.0;0.0;0.0;19.755541887763073;38.3747392262106;18
189;10;2020-01-14 21:40:00;24.0;0.2612192097206774;0.009148666959950261;66.95316180207388;33.41893935752394;108
1486;15;2020-01-14 21:40:00;12.0;0.13301557126566071;0.004658597517764147;97.27922112726135;79.99601824209357;54
53;26;2020-01-14 21:43:00;8.0;-2.7404776947410587;0.012137744355169606;69.3403672989938;34.19624082120122;18
1405;30;2020-01-14 21:47:00;146.0;4.349867704573305;0.07927607958001157;77.21731648015385;0.0;263
1297;45;2020-01-14 21:51:00;51.0;0.0;0.0;0.8383944228550266;0.0;36
1196;8;2020-01-14 21:56:00;20.0;-0.026668792480342384;0.0006968121264439951;22.862277886562044;77.01868247359985;235
536;34;2020-01-14 22:25:00;5.0;-0.2999473290695619;0.00517302159922953;74.96249086302947;51.496823439744745;199
903;23;2020-01-15 08:08:00;17.0;0.009122141601877997;0.004077966651931124;58.7455720804876;6.495780481670451;127
1226;25;2020-01-15 08:20:00;8.0;0.019163861820906247;0.015427599186151253;75.72568444725533;20.819722171423237;290
722;26;2020-01-15 08:48:00;8.0;13.191782900487727;0.08134333758393501;50.32242780672516;40.22451269472775;254
682;25;2020-01-15 08:50:00;8.0;0.0;0.0;77.59206406375918;8.447351747190698;81
1423;23;2020-01-15 08:58:00;17.0;1.7232908557875364;0.09337285898717904;1.9171621245355541;57.56277366702187;263
721;27;2020-01-15 09:05:00;3.0;0.0;0.00013256675005774514;80.95918536715037;75.27010535230343;18
890;11;2020-01-15 09:06:00;9.0;0.0;0.0;19.007762235333292;16.636983962337787;27
81;26;2020-01-15 09:13:00;8.0;-0.09880977829640947;0.0035518439130024734;34.4733941549683;12.383011064863723;9
1153;2;2020-01-15 09:17:00;22.0;-0.12673311804519172;0.015691569014328745;89.50068030136727;0.0;72
1019;7;2020-01-15 09:19:00;27.0;1.5053683658402974;0.03395824600603464;45.0837705241055;0.0;127
1112;33;2020-01-15 09:19:00;5.0;0.275290896670606;0.0062100388213910795;53.676796570440914;42.855181073389666;27
682;25;2020-01-15 09:23:00;8.0;0.0;0.0;35.20778266870161;26.166571796964483;45
1442;17;2020-01-15 09:27:00;20.0;-1.9558454394329812;0.016777235561387736;29.895762990144092;6.059081480269818;81
891;4;2020-01-15 09:28:00;27.0;-3.86505104140245;0.04038725705409913;74.36414606366367;56.822676614355956;117
639;35;2020-01-15 09:30:00;10.0;0.004295422702875894;0.0001967319585266502;13.546590502352828;58.496793739680854;36
890;11;2020-01-15 09:31:00;9.0;0.21678082965707035;0.0037110274770483886;55.233374718568626;23.506235678563755;45
976;10;2020-01-15 09:36:00;9.0;0.0;0.0;60.62961255625461;49.06921756166554;54
889;31;2020-01-15 09:36:00;5.0;0.0;0.0;27.490071849127528;61.602401900639435;27
1404;26;2020-01-15 09:38:00;8.0;-0.6141642714648052;0.012697800495038058;96.50521590422295;29.122611479745203;54
931;9;2020-01-15 09:39:00;3.0;-0.1268186739156908;0.006664525205672054;0.01670141201046693;66.15245846769545;18
15;34;2020-01-15 09:45:00;5.0;-0.13430736163926796;0.028849896901218072;62.86601499571828;43.20315860522554;54
29;46;2020-01-15 09:55:00;5.0;0.12149660290113787;0.0056770132536633185;48.314452799383886;0.0;36
933;8;2020-01-15 09:56:00;12.0;-4.7123877679003385;0.02578603375501312;27.064796265420267;2.0087051226335646;117
807;21;2020-01-15 10:02:00;6.0;0.011271081144969053;0.019991548945449026;95.95969685263213;59.44552028239667;108
641;26;2020-01-15 10:04:00;8.0;-3.4397677597845226;0.02970849259237426;65.47148390459428;1.1557339293681927;154
890;11;2020-01-15 10:09:00;9.0;0.18556265660180454;0.022261939441220083;2.698880178937535;74.0583317523103;90
732;3;2020-01-15 10:13:00;30.0;1.905995096909506;0.06868206658862501;27.722605754873754;35.48788516456962;99
67;25;2020-01-15 10:13:00;8.0;0.5284804586885447;0.019043663917755124;11.864219323071335;24.868124997043132;27
837;16;2020-01-15 10:24:00;102.0;-4.688998156777291;0.05603977183747499;89.33441799304823;53.47777877651717;163
432;32;2020-01-15 10:25:00;5.0;0.0;0.0;89.68246800324974;22.47375415046296;0
884;4;2020-01-15 10:29:00;33.0;1.1665275360086864;0.04232400333349961;33.39699120990907;22.947971050135422;45
598;10;2020-01-15 10:29:00;9.0;0.31959658520785933;0.011595617351643729;94.13908985182951;0.0;9
890;11;2020-01-15 10:30:00;9.0;0.5289364959965273;0.020725213022289038;23.060049662866245;2.0922802239955764;9
683;29;2020-01-15 10:32:00;25.0;4.14599711013027;0.07625623509737381;55.24331965468519;6.437240132873573;63
896;14;2020-01-15 10:36:00;11.0;3.6250086756812054;0.031089293544870875;75.39125586091544;35.265561632298564;54
555;27;2020-01-15 10:36:00;3.0;0.9387074807549127;0.00805067105569659;76.03636375924725;52.67109711506738;18
552;24;2020-01-15 10:44:00;204.0;5.88075699144899;0.21223810082506228;13.677167459680717;74.2938712853828;453
644;25;2020-01-15 10:46:00;8.0;-0.0043686021511642;5.3663651047071036e-05;30.17124137470316;34.528937494702404;27
397;5;2020-01-15 10:53:00;24.0;-0.19484144273655346;0.022543761496180016;9.451804313832014;53.89614588322085;99
545;18;2020-01-15 10:53:00;9.0;-0.0727272746325677;0.008414772086247755;27.215501537759224;66.87693481223504;36
925;26;2020-01-15 10:53:00;8.0;-0.06374442262368725;0.007375428143811984;45.29629932341641;31.26649088052632;36
29;46;2020-01-15 10:55:00;5.0;-0.6158168390341133;0.005950359692997093;72.65026492598227;12.824223720897741;18
1186;8;2020-01-15 10:56:00;12.0;-0.21238142709219318;0.001521555876575773;36.01771909321491;0.0;36
408;1;2020-01-15 10:57:00;12.0;0.0;0.0;50.25953254325712;11.408418363250114;27
807;21;2020-01-15 11:02:00;6.0;0.0;0.0;25.55858647953415;0.0;72
551;9;2020-01-15 11:11:00;3.0;0.06173417785979212;0.0004947770280090053;61.11693430217824;60.97943832340975;9
890;11;2020-01-15 11:11:00;9.0;0.18189534547974465;0.001457825171812248;38.215329883873984;49.089306284506975;18
432;33;2020-01-15 11:12:00;5.0;1.3699251514207906;0.012514823075947631;2.525795064444003;45.94351855482954;18
1294;6;2020-01-15 11:13:00;12.0;0.6073445796319064;0.004964867215325302;9.649319773126885;63.11937655893705;54
62;40;2020-01-15 11:15:00;16.0;0.0;0.0;71.36105275960406;25.735982376702943;117
644;25;2020-01-15 11:17:00;8.0;0.0;0.0;60.25400471483417;45.40997602813498;72
1461;38;2020-01-15 11:22:00;12.0;9.668529450522149;0.059792589576629834;70.49799421868687;19.116416797501266;90
614;10;2020-01-15 11:23:00;9.0;0.23701419038591404;0.0015485559287684665;58.7886518176637;11.82069489899083;63
29;46;2020-01-15 11:25:00;5.0;0.0;0.0;37.92688365552441;55.92791914644579;27
351;31;2020-01-15 11:26:00;5.0;0.13197201507788864;0.0008854093572805257;17.467344074311175;28.39052159931019;27
1162;36;2020-01-15 11:27:00;12.0;-0.03380134400964223;0.0015578597980261937;71.94551564794757;11.435906410246094;45
531;27;2020-01-15 11:28:00;3.0;-0.03646558911847296;0.0016806513753655837;61.48883295590747;0.0;9
884;4;2020-01-15 11:29:00;39.0;0.1037736654068647;0.013123592892415858;9.129338532541297;40.67834048121365;154
890;11;2020-01-15 11:32:00;9.0;1.3290284057288138;0.06402050157613876;17.696315996400315;45.251028045461794;36
705;7;2020-01-15 11:38:00;27.0;10.777075857308501;0.031303250897595204;13.85333271333522;73.31985202985913;36
101;26;2020-01-15 11:39:00;8.0;2.123396165419283;0.006167647310010826;31.980467237804977;6.526845183205307;9
15;34;2020-01-15 11:40:00;5.0;0.0;0.0;51.335742868439404;63.0777840811881;0
1076;1;2020-01-15 11:43:00;12.0;-0.21292766490373968;0.0036238135834566003;85.23351959900597;0.0;36
281;17;2020-01-15 11:43:00;24.0;-0.44600182991256404;0.007590500230274512;76.66099981083696;5.831870673044811;63
887;23;2020-01-15 11:43:00;17.0;-0.30017127311742536;0.005108611590598822;60.296852029482714;15.627759258640879;45
639;35;2020-01-15 11:48:00;10.0;6.116285906152713;0.071396475895052;33.684432632835936;32.61170318122769;18
338;31;2020-01-15 11:56:00;5.0;1.4266028239440667;0.004965945473450683;67.58344035039298;38.12052685863258;154
1103;21;2020-01-15 12:02:00;6.0;0.050254195170417584;0.030163851901579893;14.664830768731395;63.81234747004379;63
984;9;2020-01-15 12:03:00;3.0;-0.024332576612943833;0.0034878814973767326;35.77058096723885;79.2935900572972;27
1436;13;2020-01-15 12:04:00;16.0;-0.11992170703395162;0.010469941739419121;86.75957879050873;22.66401494294282;136
81;26;2020-01-15 12:07:00;8.0;0.9178114167004342;0.0026712097530792005;59.09586224729916;3.1801902284741956;54
787;11;2020-01-15 12:10:00;9.0;0.5775413205178761;0.018853301225423735;46.68593599881883;0.0;63
250;25;2020-01-15 12:10:00;8.0;0.5005784498250176;0.016340919629861544;94.0772021380476;14.218727646690837;54
244;32;2020-01-15 12:18:00;5.0;0.0;0.0;72.48680867474538;0.0;27
122;30;2020-01-15 12:20:00;33.0;-0.14732033476770226;0.005065437885421431;74.99824647139401;75.27454902335478;190
29;46;2020-01-15 12:25:00;5.0;0.0;0.0;80.63208426874905;47.13651709229684;36
449;31;2020-01-15 12:27:00;5.0;2.9410563721334304;0.01195230508073293;99.08820778392095;24.883546710734088;45
896;14;2020-01-15 12:28:00;11.0;9.377497592068096;0.0415877509264924;96.31593086545386;62.30664625563131;90
903;23;2020-01-15 12:32:00;17.0;-23.65357533852625;0.12379918832764417;98.38927856681534;33.762397162014054;145
81;26;2020-01-15 12:34:00;8.0;0.0;0.001050449463945557;19.97363502051821;36.134977376115835;36
482;18;2020-01-15 12:38:00;9.0;0.0;0.0;99.50615989945024;0.0;36
828;9;2020-01-15 12:39:00;3.0;0.0;0.0;46.57010450696228;14.376723806971441;9
497;44;2020-01-15 12:45:00;14.0;-0.04485583977423207;0.0036689113550553137;16.345807522574983;66.88082142713807;90
280;17;2020-01-15 12:48:00;24.0;-5.225500938559141;0.03543309051086963;5.034136872061512;52.02921167434323;127
1024;16;2020-01-15 12:55:00;111.0;2.448120379237671;0.11197773015677097;85.82873033407198;0.0;263
1197;8;2020-01-15 12:56:00;12.0;-0.010944792193451907;0.006164230630096951;31.53565807615322;0.0;18
716;25;2020-01-15 13:00:00;8.0;-0.42023180086688644;0.020552793565613316;65.31319288359356;47.104043567755014;27
1162;36;2020-01-15 13:00:00;12.0;-0.6427226254976368;0.031434425987161965;19.028070074281413;33.58990069817086;36
1404;26;2020-01-15 13:01:00;8.0;-0.6179665244590233;0.03291016759582127;24.320223270259778;64.00698544428563;27
1103;21;2020-01-15 13:02:00;12.0;0.5678730369156961;0.045820821049175765;12.468354984406925;9.806999982625538;36
1448;33;2020-01-15 13:05:00;5.0;0.15357860445269586;0.0005798767506963371;40.07967072004104;0.0;9
1430;9;2020-01-15 13:06:00;9.0;-0.0028276672384028078;0.0004377461592702958;87.3594660367085;30.952239862012206;18
787;11;2020-01-15 13:09:00;12.0;-0.1375725980738198;0.0013575851522665688;81.32336770361498;37.34319809380752;9
312;1;2020-01-15 13:16:00;15.0;-0.00856484046820558;0.0019595110252487104;24.589981112744375;75.60970327293083;9
1093;22;2020-01-15 13:16:00;1446.0;-0.8324391154506187;0.19044997167536495;75.15605790875621;56.60838762938458;998
903;23;2020-01-15 13:22:00;17.0;0.0;0.0;1.7729207956572846;19.235700573675068;0
29;46;2020-01-15 13:25:00;5.0;0.0;0.0;84.9227821470947;0.0;9
1489;25;2020-01-15 13:29:00;8.0;0.0;0.0;59.12613523245267;33.52025464998685;27
641;26;2020-01-15 13:30:00;8.0;0.0759809393380275;0.0012907097893238412;27.853936668271817;66.7503414377714;36
15;34;2020-01-15 13:30:00;5.0;0.05065395955868499;0.000860473192882561;20.10326611435004;33.7690143262627;18
787;11;2020-01-15 13:31:00;12.0;0.013510495507663747;0.00017707821643765223;34.720307493643176;18.912378437006637;45
1103;21;2020-01-15 13:31:00;12.0;0.0179569877000594;0.00023535712311333526;87.53873175531729;66.40671100810472;45
1004;18;2020-01-15 13:36:00;12.0;-0.7194806088570593;0.031351247658536474;83.893463029801;64.55741327514733;36
109;5;2020-01-15 13:37:00;30.0;0.022726929662218186;0.0003969020114909059;2.49408269030168;0.0;81
951;30;2020-01-15 13:39:00;33.0;-3.122566128180452;0.012223654778443196;46.73708889357711;30.146688893832994;99
1357;44;2020-01-15 13:39:00;20.0;-1.9103853837467644;0.007478429748519543;91.2669783074649;34.987139457511184;63
1442;17;2020-01-15 13:42:00;24.0;0.0;0.0;45.68576967043671;12.41102201107423;72
552;24;2020-01-15 13:47:00;271.0;0.6654922515107577;0.015703521859065234;70.9635419017228;63.356341285480994;499
639;35;2020-01-15 13:47:00;12.0;0.029723704724599263;0.0007013858475670013;11.320178258347458;60.05634385849362;18
1007;0;2020-01-15 13:51:00;33.0;0.0;0.0;11.232138794067371;37.32109235531091;63
1329;32;2020-01-15 13:55:00;5.0;0.04302586154123397;0.017659349661279102;66.52228886272682;66.55332785661817;18
1192;8;2020-01-15 13:56:00;16.0;-6.224633117223716;0.07518940183869414;9.31252997743439;0.0;99
1414;26;2020-01-15 13:58:00;8.0;-0.23918242064533868;0.01296286308587572;9.705689567913357;22.503757947458688;45
149;31;2020-01-15 14:02:00;5.0;0.0;0.0;89.6845308370555;60.35826705456836;72
207;23;2020-01-15 14:10:00;17.0;-1.4999720643974568;0.030581833513814348;77.27757073502698;48.888874437690816;136
139;2;2020-01-15 14:11:00;62.0;0.7811576664578729;0.0030298025055521143;72.11459076127967;75.17236734054234;290
1200;25;2020-01-15 14:20:00;8.0;-0.4182389379032919;0.005440667866230551;58.834612969510594;45.61187210091441;72
1379;18;2020-01-15 14:22:00;12.0;0.0;0.0;58.569693717189445;33.960150139154095;108
29;46;2020-01-15 14:25:00;5.0;9.343175251894547;0.05407058089739547;15.535821145715733;36.633166364438445;63
1103;21;2020-01-15 14:31:00;12.0;2.576993765844003;0.0005920770914612132;7.744198186739471;42.296570542520044;245
463;3;2020-01-15 14:40:00;120.0;-0.050510176134514896;0.014151966966076965;63.1968222075164;65.57742295837765;254
1136;27;2020-01-15 14:40:00;12.0;-0.005500694129762906;0.0015411872927860214;64.84844947838091;0.0;27
983;6;2020-01-15 14:42:00;14.0;1.2581791154454165;0.005663701159476075;91.62901049664862;0.0;36
722;26;2020-01-15 14:46:00;8.0;-6.680809868720331;0.100209707213474;13.181491891958942;0.0;27
1019;7;2020-01-15 14:51:00;27.0;0.17864919445944505;0.00439509300974114;51.09614973076331;0.0;81
1283;23;2020-01-15 14:54:00;17.0;0.26037318854599306;0.007783947920836914;2.927199587031626;1.6965552760538856;36
933;8;2020-01-15 14:56:00;16.0;0.962124566523967;0.002342989249173681;99.88171653536484;0.0;154
1234;33;2020-01-15 14:57:00;5.0;0.02609960656970839;6.355839953387806e-05;86.14146284321362;27.33750984647314;99
47;25;2020-01-15 15:10:00;8.0;-0.1610065155741856;0.0066156041176843264;64.95329760495873;41.46485706626337;63
1404;26;2020-01-15 15:13:00;8.0;0.0;0.0;89.5968795594404;58.81356782292343;63
1162;36;2020-01-15 15:24:00;12.0;-0.11436655807426357;0.0025138949828241116;97.89298906415591;14.528489394209295;117
547;0;2020-01-15 15:25:00;33.0;-0.3475979142289822;0.020826373171016;87.38881506284243;63.33444439337647;181
29;46;2020-01-15 15:25:00;5.0;-0.05193908227747633;0.003111936710179013;84.8004287667317;8.519323723809663;27
11;34;2020-01-15 15:25:00;5.0;-0.05327240761015368;0.0031918230667997115;26.50520037143146;72.04716790479911;27
476;13;2020-01-15 15:26:00;19.0;-0.006552444985688818;0.003680246911795103;33.01480221179415;18.97317471088332;99
639;35;2020-01-15 15:30:00;12.0;0.0;0.0;78.0363736344977;22.74837321725643;81
1424;31;2020-01-15 15:37:00;5.0;-0.5203399528941215;0.018719367482863482;53.595477098919;73.20359208462041;27
81;26;2020-01-15 15:39:00;8.0;0.0;0.0;64.38244735536496;68.06034257853766;27
1283;23;2020-01-15 15:40:00;17.0;0.1146044422053566;0.004364638064096302;30.38285621149699;48.3946415124033;54
1402;41;2020-01-15 15:42:00;12.0;0.8601455327905398;0.018983082148921485;8.897076804446957;11.640060417274217;99
1006;25;2020-01-15 15:43:00;8.0;-0.015632327800858718;0.00016972328250033434;36.79103282406317;9.47544560222024;72
1116;45;2020-01-15 15:54:00;12.0;0.0;0.0;45.19554829403305;27.74098590113598;145
1103;21;2020-01-15 16:02:00;12.0;0.9367182858560013;0.009458695759931532;43.7318902306613;33.11462630029161;18
767;18;2020-01-15 16:08:00;12.0;0.627186402751284;0.01867608465856987;27.84489621071463;67.75150939190344;36
641;26;2020-01-15 16:08:00;8.0;0.42878328809183974;0.012768122767736064;42.91902093089591;10.507554079672005;18
308;32;2020-01-15 16:09:00;5.0;-0.04421135629362744;0.0012970724293829392;43.178529808125745;0.0;18
547;0;2020-01-15 16:14:00;33.0;2.4128447168603087;0.06651046230664527;40.556172249164405;35.423234651592736;72
120;30;2020-01-15 16:14:00;33.0;2.4103155295260734;0.06644074484091504;40.17703412837446;32.19720996111666;72
1006;25;2020-01-15 16:16:00;8.0;-0.029410102822109836;0.0015871803793505242;30.713874992245128;0.0;9
703;24;2020-01-15 16:18:00;409.0;2.484951204786447;0.045810513700162585;84.21960405856852;22.571504755425217;399
29;46;2020-01-15 16:25:00;5.0;-0.09772732225228888;0.00042398845323368835;56.66753658925223;76.27982203344443;0
647;17;2020-01-15 16:25:00;24.0;-0.4577968174335151;0.0019861443048430115;4.942531135911377;40.85374047892992;9
1157;39;2020-01-15 16:25:00;61.0;-1.1654806723435889;0.005056419598452098;27.68785094944518;49.899413632140224;27
216;23;2020-01-15 16:26:00;17.0;-0.0649402062879464;0.0021871207862742027;42.57229489384744;37.05083403861189;36
904;38;2020-01-15 16:33:00;18.0;-0.6492890251577521;0.03955385416233392;35.5406213998185;33.88226986862084;27
908;15;2020-01-15 16:35:00;9.0;-3.5885320535754035;0.07656604644251615;13.781311882888836;16.786514482433887;27
899;14;2020-01-15 16:40:00;11.0;0.0;0.0;22.530097526911796;0.0;81
158;33;2020-01-15 16:40:00;5.0;0.0;0.0;40.57415421870487;5.4388341295206715;36
504;25;2020-01-15 16:42:00;8.0;0.0;0.0;10.931652048115993;0.9400957996494483;54
983;6;2020-01-15 16:45:00;14.0;-0.4462932227607486;0.020040180556118375;54.08432564307844;41.036463456614044;90
979;10;2020-01-15 16:49:00;9.0;-0.6018549831817052;0.007236540095292506;23.775578567736922;5.628628374783613;27
692;4;2020-01-15 16:50:00;63.0;0.8014975901845256;0.017809456666293733;13.294816151805078;41.90485532465504;136
783;45;2020-01-15 16:51:00;21.0;2.552316036229105;0.01662369769393823;63.61881617373276;24.86331125225351;45
101;26;2020-01-15 16:55:00;8.0;1.007071845366704;0.008446341911421481;82.75233892829705;0.0;27
1195;8;2020-01-15 16:56:00;16.0;1.5812749379318478;0.03975862902423237;67.36710654185497;45.02785804739169;45
836;0;2020-01-15 16:59:00;33.0;0.0;0.0;19.37316273455414;15.025356471665404;108
1103;21;2020-01-15 17:02:00;12.0;0.0;0.0;41.54095200515753;16.365780281939486;36
393;1;2020-01-15 17:07:00;15.0;0.0;0.0;4.888511682540275;75.78198740428996;45
176;20;2020-01-15 17:09:00;29.0;0.4832597493208378;0.010805077733230563;83.15541102470259;55.75615953928269;63
504;25;2020-01-15 17:11:00;8.0;-0.021259429460397855;0.0008617084061671148;86.55169558638796;44.642952346326894;18
224;41;2020-01-15 17:12:00;27.0;1.9429601474429048;0.04511249444157857;36.78198614167668;17.407798851657247;117
29;46;2020-01-15 17:25:00;5.0;0.269984135790356;0.018026522984046448;89.32304456283013;78.04267394853396;54
78;29;2020-01-15 17:25:00;29.0;1.557975323006638;0.10402417863012663;63.148266782961194;0.0;299
567;5;2020-01-15 17:29:00;42.0;-0.4462868541945753;0.005805529630765719;9.16183318536017;55.67784466410163;81
12;34;2020-01-15 17:30:00;5.0;-0.10709573538655047;0.0013931565746818748;46.97054501250763;69.91097228154113;9
639;35;2020-01-15 17:30:00;12.0;-0.23980378420946125;0.003119491335478145;48.736050415355024;12.331690130748356;9
1103;21;2020-01-15 17:31:00;12.0;-0.250381084292712;0.01280888697352635;53.43843436906229;13.535465575238177;9
446;31;2020-01-15 17:37:00;10.0;6.635650846885222;0.056436343312221075;23.598048065253728;70.78441424588421;27
971;10;2020-01-15 17:39:00;12.0;0.2767794477334498;0.02797344996219615;85.05780080504933;68.18206277323394;36
1386;25;2020-01-15 17:39:00;8.0;0.1807985953561326;0.018272890208599457;10.0361579278467;0.0;27
53;26;2020-01-15 17:42:00;8.0;0.0018568488574038412;0.00012591157718035018;11.252186252396157;21.855417352975152;18
1487;27;2020-01-15 17:45:00;12.0;0.7447910452358153;0.02556432069023523;6.534065580709136;44.95899363972319;27
783;45;2020-01-15 17:46:00;27.0;0.44638284039923665;0.004531209329153546;76.82240079251454;68.00709911583118;27
703;24;2020-01-15 17:47:00;573.0;10.97255150314291;0.18578845045591702;24.694185633142517;0.0;626
797;32;2020-01-15 17:52:00;5.0;-1.4859836953399177;0.02252239311507371;8.37964652630131;0.0;9
887;23;2020-01-15 17:56:00;17.0;0.0;0.0;50.195627307443594;1.4275749611168465;90
62;40;2020-01-15 18:02:00;20.0;0.0;0.0;12.479692619829596;61.100515472446105;117
1386;25;2020-01-15 18:04:00;8.0;-1.2223925975169512;0.08869784584274779;48.74575353669896;44.628331532049316;45
984;9;2020-01-15 18:24:00;12.0;0.0;0.0;82.61016390018118;0.0;63
