,Programme,Profit_first_month,Profit_second_month,successful
997,1106,9.528310668818822,5.900631784755889,1.0
310,1107,0.0,3.200660706414192,0.0
1175,1108,-2.3274248057852343,2.4144140249894823,0.0
723,1109,-0.07738372949565563,4.1752743509645365,0.0
1194,1110,10.48178557547741,15.888602501139683,0.0
182,1111,2.437822224217573,1.1998565008297648,1.0
242,1112,5.655917418859617,6.503276368457788,0.0
740,1113,13.813858757872401,2.3931356699422848,1.0
792,1114,0.0,-2.149656699773733,1.0
1151,1115,-4.6061715465490645,2.249681078186156,0.0
114,1116,-5.781802678157049,3.821070472208313,0.0
145,1117,0.6224721952265935,4.235109765270711,0.0
135,1118,2.5274892237928843,3.9864617460926777,0.0
413,1119,0.0,0.6195704979268504,0.0
85,1120,-1.1922648456066691,1.9484951244788116,0.0
1293,1121,-0.5784222111889237,7.3741951168978614,0.0
206,1122,-2.3762777142452416,4.615886262434791,0.0
932,1123,-7.083674263550911,0.42967444403514454,0.0
707,1124,0.0,1.9250199839002362,0.0
1200,1125,9.563936295488546,55.82822057894292,0.0
927,1126,-0.08006460019758625,3.979555663360633,0.0
651,1127,0.0014083869128685804,3.4458047195797117,0.0
645,1128,-0.6903525897959689,-2.5216244278579394,1.0
1261,1129,2.850885051165439,18.679919886585598,0.0
1256,1130,-0.022235575415997792,4.724347833289054,0.0
248,1131,0.00018386809793441831,0.8110259316828868,0.0
256,1132,0.0,2.6645199708830916,0.0
974,1133,-0.8224489902280951,5.307123273012461,0.0
1108,1134,50.07699492574359,16.284865950578755,1.0
1295,1135,-0.021307704183819887,12.374935338413223,0.0
480,1136,0.0,0.10161259154250185,0.0
704,1137,-2.698022507301679,10.427815482726814,0.0
950,1138,0.0,1.0444966400888298,0.0
1390,1139,0.0,1.5063643519341259,0.0
465,1140,1.135181499421087,1.4241503975915413,0.0
805,1141,0.8494103152168212,0.4098864104576659,1.0
1000,1142,1.4547930425687956,0.8861783858137442,1.0
349,1143,0.0,2.0355832605353505,0.0
1007,1144,45.26114613833943,28.453932116338898,1.0
289,1145,1.0702178623740566,16.413719243294317,0.0
1251,1146,-0.9771606424565636,54.08594492611102,0.0
724,1147,7.9872815198642,2.881960990009745,1.0
1068,1148,0.0031824861050763547,1.3533958670360948,0.0
1166,1149,0.09685743794842708,0.11743827745441149,0.0
331,1150,1.1631419747471416,4.1690289380005785,0.0
215,1151,1.8514356220587775,5.857526315926453,0.0
351,1152,0.1320287287243447,4.514562300932104,0.0
177,1153,7.711819569838361,0.9257363522203371,1.0
233,1154,3.1295809764291764,2.0509188078676677,1.0
733,1155,0.02360843243649701,5.593970161991781,0.0
786,1156,0.480356886607153,8.461278040799,0.0
836,1157,78.96198044085729,94.23262215417917,0.0
1088,1158,-0.14452653359117526,1.3838464318929724,0.0
1207,1159,-0.9877515021557218,3.0328138184220665,0.0
1373,1160,0.0,1.8860912988470013,0.0
1418,1161,-1.7363050947657936,2.0230341254947097,0.0
490,1162,0.0,0.18075773950644689,0.0
21,1163,-15.983538080309739,8.287587245611778,0.0
593,1164,7.577004413917903,0.86771733674069,1.0
906,1165,0.05404908836834478,4.879280855804337,0.0
1038,1166,8.403858872518066,0.18249728148714445,1.0
444,1167,26.178603180157236,1.3097403966612997,1.0
461,1168,0.7227568124471105,4.4917570676831895,0.0
601,1169,0.0,1.079300083423043,0.0
742,1170,7.7865044462182595,0.7905428685724163,1.0
800,1171,8.292337424953722,2.0648383233460934,1.0
1332,1172,-0.1877586775888882,0.22519390833894667,0.0
1378,1173,0.022810503960566195,0.6626442536221677,0.0
1385,1174,19.01237381244742,0.19292440405108074,1.0
1427,1175,2.439785929482948,13.5565509361425,0.0
1435,1176,0.2213126968922833,0.546386015862872,0.0
1487,1177,0.7447910452358153,3.8457443567001532,0.0
1490,1178,-0.12413457891494853,9.327805911317062,0.0
34,1179,9.719352782397902,52.486637665915005,0.0
1002,1180,-0.16341299372405632,4.656674304656467,0.0
113,1181,3.260620007281024,5.995245827651353,0.0
1210,1182,0.0,6.740296569273534,0.0
1305,1183,1.0059997958705234,7.708189499961407,0.0
1325,1184,0.9318687411926382,3.6307258729981537,0.0
1375,1185,0.0,7.308871653764101,0.0
510,1186,-1.07263819854656,13.27444088702266,0.0
107,1187,0.0,4.788112760889615,0.0
167,1188,0.0,3.8740211870770396,0.0
1107,1189,0.3887984511501603,1.1720605443930225,0.0
464,1190,1.5954837864090592,1.4049795451833695,1.0
1388,1191,0.0,2.443475417476921,0.0
829,1192,1.941085783745091,0.34054847308055514,1.0
275,1193,-0.9747327962674955,4.7314810639723,0.0
441,1194,0.0,-0.04643753102066431,1.0
471,1195,0.0019634152916768433,0.6690413697008428,0.0
194,1196,0.0,2.8968283664329015,0.0
67,1197,3.1963015063531843,20.895122829995017,0.0
508,1198,0.07672668963581153,1.3601195498261138,0.0
360,1199,-3.8025678929495856,2.6541256655282557,0.0
86,1200,0.01673931206543602,0.11872312283599741,0.0
314,1201,-0.009070052273322656,0.5480868855192903,0.0
463,1202,-0.050510176134514896,1.2287427493102916,0.0
1269,1203,4.723220118933157,0.7082170012364929,1.0
344,1204,2.9630032190275224,1.997551266207616,1.0
1301,1205,0.7503611305591029,2.3810944071454228,0.0
1180,1206,-0.2426940586210999,-0.023473314853244595,0.0
308,1207,4.340199005728005,35.67302692352481,0.0
1462,1208,1.1228932461175178,0.7078332614536265,1.0
1029,1209,0.759740929897445,8.902620393180204,0.0
1171,1210,0.001015533261650317,1.1205090493138754,0.0
1443,1211,-1.5940083390202149,0.15927285370656782,0.0
429,1212,0.0,-0.4390785200279205,1.0
159,1213,-1.7785366632043953,6.735844280248604,0.0
1380,1214,0.43705973673790616,0.3333282018273965,1.0
1368,1215,3.276057312355124,1.648089018443799,1.0
1019,1216,29.904877691484536,71.95020487777867,0.0
187,1217,0.0,5.237663612773943,0.0
96,1218,0.3948174112876358,0.2935435377164409,1.0
993,1219,-0.08932942590915227,7.414269583254738,0.0
214,1220,0.0006822527196509214,2.803257490678662,0.0
979,1221,-0.7465241713240158,3.1292688841743344,0.0
1276,1222,-0.015321254539422643,1.4699946056618793,0.0
1236,1223,-1.2148954533381973,0.5868607079227222,0.0
1272,1224,0.0,8.318213361972681,0.0
118,1225,0.0003739084193262701,5.8266526437696005,0.0
0,1226,5.528720059509989,34.93158428678197,0.0
1110,1227,0.0887788571778057,-0.0016542466490260801,1.0
1027,1228,0.5712150166716633,14.365791732477307,0.0
683,1229,0.16473068164939564,10.475733670136245,0.0
1284,1230,18.306043039285694,3.335887055972776,1.0
941,1231,-1.865485817387576,-0.5047433088967512,0.0
375,1232,0.0003443900279750298,1.1268687593227482,0.0
361,1233,0.0,10.5338627545306,0.0
661,1234,0.5795171224692333,8.107501173633114,0.0
948,1235,2.0913135877972846,2.4120931158388754,0.0
954,1236,-0.2026653210472359,0.3750276882135007,0.0
166,1237,-0.9811366446754192,6.71589597120998,0.0
1106,1238,0.0,3.5888549512047994,0.0
1492,1239,5.784227381970778,26.16113071851143,0.0
535,1240,0.09036779205197852,6.4485629645949105,0.0
579,1241,0.5895470632445478,0.7258230553024457,0.0
1173,1242,0.1022678998943758,3.3419926732259393,0.0
1494,1243,1.5412276656620938,0.590439534950003,1.0
186,1244,0.0,0.220498978100618,0.0
171,1245,0.08596643004602378,11.761144851707252,0.0
1417,1246,0.0,3.4761884574625315,0.0
1450,1247,0.0021942989108043377,7.7353515419254775,0.0
20,1248,0.0,10.933853113473862,0.0
1237,1249,2.7604433564208715,1.9670227899315318,1.0
1199,1250,0.0,8.768390648055378,0.0
406,1251,0.3375385374685994,2.4484516191735364,0.0
324,1252,5.46848443583017,0.19462980478640715,1.0
988,1253,0.0,4.60762928239093,0.0
887,1254,79.19425313224049,87.15352630780252,0.0
1024,1255,19.871424196973376,20.498453123405827,0.0
775,1256,1.7038173117886126,21.353262166067715,0.0
69,1257,-1.9588115487576527,5.656897185460458,0.0
1134,1258,0.0,8.90134745366958,0.0
53,1259,3.4375203022731,33.845503047414695,0.0
62,1260,26.129237928117337,206.56552089721774,0.0
703,1261,30.97859321505878,37.19646447456484,0.0
1192,1262,-6.224633117223716,0.43975477004318037,0.0
1188,1263,-6.169586434014631,37.32668349021686,0.0
338,1264,2.2564653268679677,4.716869898991027,0.0
481,1265,0.35930426248601205,0.10753939103809135,1.0
767,1266,0.6118704351567429,6.8735829608118575,0.0
1239,1267,0.3207618452274043,3.717471136098548,0.0
770,1268,0.0,2.371325837001313,0.0
774,1269,0.0,1.4335553932951812,0.0
1099,1270,9.613812700262674,14.161790352466594,0.0
962,1271,0.0,1.195532463318428,0.0
916,1272,-0.11426326954962428,0.7482095532395174,0.0
749,1273,0.14197950724822184,-0.021944440100078958,1.0
1103,1274,91.17686984326518,151.7011491971552,0.0
531,1275,-0.12412445885178862,8.981227972210256,0.0
1432,1276,1.7917980573514931,8.050391819041874,0.0
358,1277,-3.893584293212671,8.435781398974472,0.0
144,1278,-0.5675394314439564,1.1632679727835429,0.0
965,1279,25.25589761022001,6.991027860457914,1.0
653,1280,-0.03252234700583656,-1.524090043998392,1.0
1412,1281,0.0,3.0568912956304137,0.0
45,1282,1.3874776423372064,2.568850017705987,0.0
506,1283,8.394747601213856,7.844472945512349,1.0
1347,1284,-1.0888871909843578,1.8423379817008851,0.0
743,1285,0.13428009356212353,0.18986293766285475,0.0
239,1286,-1.0527817504057453,1.3087731280655162,0.0
456,1287,6.796994853127678,3.8655398766555407,1.0
326,1288,-0.4004942978978703,25.94940296006276,0.0
1349,1289,1.7834847456267695,2.6154713918637302,0.0
1121,1290,-0.5333728297064515,17.615623284105613,0.0
195,1291,0.0,0.01895503247700511,0.0
408,1292,0.0,6.0500294285215555,0.0
477,1293,-0.07082483000229495,1.812879104006276,0.0
41,1294,-1.0774622471012116,13.486468860509804,0.0
1070,1295,-1.1729856610149878,2.0232998192439826,0.0
3,1296,16.883387933768926,16.076975330643617,1.0
812,1297,2.18214455352034,0.36685373042243863,1.0
320,1298,0.512076008041398,0.07539884811612825,1.0
862,1299,-0.41384047268422197,2.1672331841099948,0.0
284,1300,-0.2418450978817393,7.838902671664262,0.0
776,1301,-0.0911579715404216,0.05343781187207544,0.0
639,1302,47.428790260391466,344.7168206955579,0.0
1056,1303,-0.2746250404391178,3.8237973965138345,0.0
1185,1304,-9.26987965837687,2.253313497221492,0.0
276,1305,0.2103463346759677,7.300786532659762,0.0
1446,1306,-0.06404804671966331,5.121873277215605,0.0
670,1307,1.2830577586668337,0.315958408221905,1.0
1413,1308,0.0,-0.2869050458533751,1.0
298,1309,0.5010328398642704,0.8153548992453146,0.0
291,1310,-0.9336097428954316,0.9504436580423846,0.0
283,1311,14.259495387951546,1.5674906241890545,1.0
673,1312,100.36547197148217,44.1022555463471,1.0
684,1313,-1.6783002837462768,9.507338953265691,0.0
260,1314,1.7218940988030982,2.7032880283117917,0.0
1474,1315,5.116346586455711,-14.928375865109912,1.0
495,1316,0.0,3.813960705278532,0.0
1444,1317,0.21315316988789576,0.4224141437229239,0.0
1170,1318,0.0,3.794364115521539,0.0
1069,1319,2.729780948981927,8.901576798545946,0.0
928,1320,0.4048705455565612,0.6392254953548284,0.0
1235,1321,0.6809510784902055,0.4967548369006522,1.0
614,1322,7.232081120145999,4.634785921276493,1.0
99,1323,0.35327815839004323,1.563388946270735,0.0
1416,1324,0.771126206742343,0.6216210470623335,1.0
582,1325,1.1199341866813748,4.198502564112131,0.0
1033,1326,0.0,-0.045118661257207364,1.0
346,1327,0.0006126294694561059,1.3624097714462229,0.0
1340,1328,-0.3516068911830164,2.0050595209760367,0.0
543,1329,2.7370843448550137,1.3873666494384809,1.0
867,1330,0.0712556900672765,0.3067091204788689,0.0
333,1331,5.883114054453992,-2.3384616893858015,1.0
407,1332,0.0,1.549015477511566,0.0
642,1333,4.637741485872296,-0.048435789871274455,1.0
1366,1334,-2.2725266019572574,9.688696197046621,0.0
1314,1335,-3.3086824955147125,13.00118764537432,0.0
1510,1336,0.0,2.2289127718597403,0.0
259,1337,0.010392288391140037,6.09798700880564,0.0
170,1338,0.0,6.372242487068391,0.0
290,1339,-0.4810608648648005,3.67907300085413,0.0
572,1340,5.537797831837919,5.2507236663598995,1.0
1227,1341,-0.0012824648463216144,9.041602667626956,0.0
537,1342,-0.7633609077398449,1.3592595205820845,0.0
977,1343,0.1068787774759367,4.833322529325532,0.0
1274,1344,0.0,0.9124068995365976,0.0
676,1345,9.711827265547882,7.691250132041981,1.0
105,1346,-0.3273253557787668,2.130346325739845,0.0
115,1347,1.2555639949916568,4.389802714073058,0.0
431,1348,-0.03881909919727383,0.08889309262089184,0.0
901,1349,-2.0426088371673172,1.8414735950678043,0.0
1202,1350,0.0,2.4358566078102974,0.0
1372,1351,47.253227742919044,7.83657559928069,1.0
1114,1352,9.422204245038936,1.3220472057748234,1.0
356,1353,-6.212242380350109,2.1410096742464484,0.0
484,1354,0.00431736437649857,0.1052619016740123,0.0
1124,1355,1.4917348471025715,8.375975768778037,0.0
680,1356,-4.688232610072629,14.83810422051112,0.0
828,1357,42.339115624054976,51.20859781898314,0.0
178,1358,0.0,2.8607721540004794,0.0
634,1359,0.17751153091240912,-0.38950330611836725,1.0
117,1360,-0.9671171409912712,4.417204231561386,0.0
125,1361,-8.876773435005243,1.0842572704050266,0.0
200,1362,0.0,5.098171882346565,0.0
442,1364,-0.30856671778857664,3.5544492307521494,0.0
516,1365,-0.4108688933669311,2.002482627996063,0.0
585,1366,-2.8954205984558583,10.545919748994091,0.0
735,1367,10.318394156628326,1.5435217434301005,1.0
1205,1368,-1.86675317827522,3.8827312555284044,0.0
507,1369,0.0,0.6504096576354649,0.0
1322,1370,-1.3198534624598477,-0.2117628219444243,0.0
1374,1371,10.096619155464342,7.744107797827176,1.0
1420,1372,-0.033079135114607874,1.0111171331812987,0.0
1480,1373,1.3735443236433271,8.986451161256374,0.0
871,1374,2.410005369843852,10.761688996832737,0.0
37,1375,-2.62012371585751,12.26819800949008,0.0
489,1376,0.02929446303105842,-0.04016621343963204,1.0
272,1377,0.061406085035914375,1.9708120665605569,0.0
1399,1378,-0.35498170352555125,22.80074468831346,0.0
709,1379,-0.5180332755496178,2.416011026318516,0.0
1013,1380,-0.029787186437393743,0.21121080379648455,0.0
252,1381,0.0,4.634360055658224,0.0
1442,1382,-9.132226750477823,55.69289390140414,0.0
564,1383,0.005904398681757686,2.220871911474854,0.0
438,1384,-0.8539020558622525,2.5572445718205796,0.0
1137,1385,-0.001484551322774408,-0.014468026504614847,1.0
414,1386,0.006460594138060464,-0.40275959994593497,1.0
942,1387,0.7882290516860625,5.174203937966075,0.0
629,1388,-0.17838827671962665,0.40988414496562253,0.0
1055,1389,0.0,-2.7574066321910418,1.0
1093,1390,-0.8238377336983881,2.2196225305028934,0.0
966,1391,6.851947946865471,4.298762202645925,1.0
134,1392,14.812239317189956,3.895140836599323,1.0
1311,1393,0.20431658859513357,5.394259720141442,0.0
1362,1394,-0.9490313619022857,0.8843286006115673,0.0
1246,1395,24.252374655541626,2.127748169185817,1.0
279,1396,-0.03432743383382867,17.100525650511436,0.0
83,1397,0.2386332044205285,40.19170509744842,0.0
692,1398,10.801695477621495,11.043207745872454,0.0
1201,1399,-0.747030523320157,1.6691478343021287,0.0
255,1400,12.096159808426378,1.4907452352098556,1.0
944,1401,0.0,0.9444038012351816,0.0
98,1402,-0.09769668282951442,7.020960367816916,0.0
478,1403,-3.843610096552689,4.026175030904954,0.0
18,1404,0.6221458273464336,35.890920969166,0.0
811,1405,2.9098731363422665,1.3719793027287024,1.0
616,1406,2.048327855987917,-1.4648329414485937,1.0
984,1407,-15.926615280287281,65.10956710292523,0.0
1364,1408,1.5173931533537997,0.18024222039917934,1.0
370,1409,0.059853423408894615,1.6798093465989505,0.0
155,1410,0.7364569358061438,2.0940522316264287,0.0
1439,1411,19.16572588131537,17.344588574639552,1.0
921,1412,4.7014960670854355,4.928838344406011,0.0
173,1413,-0.9046132344077824,2.0886654592527827,0.0
82,1414,-0.002194179706013751,0.3665635212284233,0.0
730,1415,-0.3754301239872809,2.3419384997625956,0.0
883,1416,4.206930906579542,2.5879584858925666,1.0
1021,1417,0.0402524843173368,10.196541288675537,0.0
1405,1418,4.349867704573305,0.13901943441518128,1.0
1470,1419,-0.4157377029763548,4.647365911426902,0.0
280,1420,-5.225500938559142,0.08243608431396345,0.0
899,1421,34.42022877794268,37.87976727607296,0.0
939,1422,0.9909543757448788,12.419641677375447,0.0
5,1423,6.176284648310204,9.918983999136,0.0
803,1424,0.7620568600360856,4.694089824785672,0.0
951,1425,-3.1225661281804515,0.22480609609488553,0.0
430,1426,-5.273610940621851,7.332288603290717,0.0
1232,1427,0.0,4.648428871898395,0.0
873,1428,27.351434763090527,66.81650811028604,0.0
249,1429,-5.016728214298551,5.791765465458084,0.0
824,1430,0.06440526349313415,0.5120306641677207,0.0
380,1431,0.0,0.4700197362802864,0.0
953,1432,0.4800908124239828,2.55283691047649,0.0
1501,1433,-0.008766706287272864,-5.547386062660504,1.0
1006,1434,-11.541113649394832,63.36838721698257,0.0
1255,1435,0.0,6.260430587187132,0.0
820,1436,-2.4043823426471818,1.1935929845130295,0.0
75,1437,-0.09919078766710476,5.584502136695543,0.0
64,1438,2.636618077622944,2.873971417168323,0.0
473,1439,1.0035829605314863,0.0916917764848733,1.0
330,1440,-2.490544999273581,0.4201290364059533,0.0
25,1441,0.5828741294193052,9.029224229130058,0.0
79,1442,0.07736639946778326,1.1425673277897557,0.0
785,1443,0.005663697956760126,5.375388135017944,0.0
1441,1444,3.5067975131014575,9.834442032627754,0.0
1229,1445,-0.0355413494539808,1.2401911317528775,0.0
574,1446,-2.541046903310429,13.237350161375895,0.0
398,1447,0.03966810996669661,3.130176795019337,0.0
488,1448,17.611063052310868,0.6680966799023964,1.0
396,1449,-0.0011477750772143464,2.2330035484442137,0.0
879,1450,1.3224448288950004,-0.011478646970529877,1.0
556,1451,-0.862570202293955,3.024151239069442,0.0
1467,1452,0.4705092006184026,-0.08523557831561009,1.0
638,1453,-0.0004671099623679034,0.6298103872980693,0.0
93,1454,-0.11111511376244153,1.2195383568021556,0.0
622,1455,-6.148985967973843,3.797125317474408,0.0
998,1456,1.4583542928445148,2.4980947361111943,0.0
140,1457,-10.391425689083897,27.359243689250626,0.0
427,1458,0.0,7.9206767660964825,0.0
297,1459,11.880871876483265,21.43018344193344,0.0
1285,1460,5.093420215379247,5.298754806975977,0.0
818,1461,0.0,2.726014157067457,0.0
11,1462,11.073483150818038,33.086779709835085,0.0
38,1463,-5.860758218162949,25.223194015105374,0.0
1471,1464,-0.4123841342326956,0.058422905343513964,0.0
126,1465,70.0117069099047,0.5367169211297985,1.0
160,1466,0.5733948625486087,-0.17012896398639923,1.0
147,1467,44.94054461590595,62.34212502605934,0.0
1367,1468,1.3020830888938435,1.9237364901191407,0.0
434,1469,-0.07367478646008438,0.023087155484823377,0.0
861,1470,0.0,1.2383255023044595,0.0
227,1471,0.0,0.299897808835246,0.0
1497,1472,0.0,-3.7231498676697226,1.0
317,1473,-0.3209503624157946,0.8341414145561243,0.0
466,1474,0.014571327943283903,2.018349534573051,0.0
890,1475,69.35672682730872,234.2327992330491,0.0
1128,1476,0.0,1.700299719458542,0.0
132,1477,0.0,-0.3281870000434096,1.0
566,1478,-10.363314871266931,6.474169680299948,0.0
327,1479,0.0,0.025493213082871145,0.0
40,1480,0.8609637862063946,10.757681613015734,0.0
668,1481,34.03500929228599,13.50840750309595,1.0
1425,1482,0.3886412159698121,10.392713301690383,0.0
677,1483,1.2153171057623011,3.5281081615592838,0.0
978,1484,2.6779536037759715,-0.5572722955247711,1.0
389,1485,0.00424698381871205,-0.5383811304945538,1.0
368,1486,0.049327250728432616,-0.15041800443369321,1.0
844,1487,-1.4824861421427709,2.0199882191796723,0.0
1438,1488,-10.476880127363117,14.164160367488934,0.0
172,1489,0.15914192525897602,9.172135037662382,0.0
1003,1490,0.0,-0.0064162494925699,1.0
567,1491,-0.4462868541945753,1.200788480828997,0.0
245,1492,0.0,-0.12303438720158735,1.0
313,1493,-3.9125662707326585,-1.2746183461160967,0.0
1448,1494,-0.220552079468928,11.333388936871193,0.0
933,1495,-11.450959813554592,32.53213348313944,0.0
1263,1496,0.5290471047715043,3.244645016344957,0.0
282,1497,0.3743380095822972,0.45825933837269833,0.0
658,1498,-16.863859635949517,-0.2618011014760554,0.0
1001,1499,0.3685987778296652,0.7439083363074229,0.0
990,1500,0.0,4.981239965941395,0.0
1004,1501,15.968593533681586,10.851359968417839,1.0
1112,1502,108.5513400987723,67.03036412666624,1.0
809,1503,-0.4568005601862879,3.5443675634677763,0.0
383,1504,-2.265328657587744,-0.34541241933969125,0.0
188,1505,0.0,9.938264450125912,0.0
1234,1506,-0.8412417230645207,27.79493558474831,0.0
1048,1507,0.8554842781944949,8.208147636945947,0.0
943,1508,-0.10929706497361172,-0.7895185965969246,1.0
1341,1509,0.6173855634500148,0.08616331200687326,1.0
869,1510,1.3283387048248674,0.853208794048129,1.0
573,1511,-5.065300033387628,0.6175737459330785,0.0
1451,1512,0.0015987393404443455,7.124455472077972,0.0
1176,1513,-0.0003088415113712283,-2.436134715170942,1.0
545,1514,0.7627683257489095,26.14446517956992,0.0
